sku_id,on_hand_units,reorder_point,safety_stock,on_order_units,lead_time_days,date
SKU02717,165,85,26,0,14,2026-08-15
SKU02718,7986,1737,632,0,14,2026-08-15
SKU02719,270,210,91,0,14,2026-08-15
SKU02720,234,146,51,0,14,2026-08-15
SKU02722,5778,1315,497,0,14,2026-08-15
SKU02723,86,109,38,0,14,2026-08-15
SKU02724,221,108,35,0,14,2026-08-15
SKU02725,388,189,48,0,14,2026-08-15
SKU02726,428,190,60,0,14,2026-08-15
SKU02727,130,100,46,0,14,2026-08-15
SKU02728,8435,1926,647,0,14,2026-08-15
SKU02731,372,246,87,0,14,2026-08-15
SKU02732,16,26,12,0,14,2026-08-15
SKU02733,73,62,26,0,14,2026-08-15
SKU02734,131,123,28,0,14,2026-08-15
SKU02735,22,82,24,0,14,2026-08-15
SKU02736,257,196,76,0,14,2026-08-15
SKU02737,39,962,358,0,14,2026-08-15
SKU02738,351,160,43,0,14,2026-08-15
SKU02739,325,141,50,0,14,2026-08-15
SKU02740,0,814,304,0,14,2026-08-15
SKU02741,198,161,47,0,14,2026-08-15
SKU02742,401,224,80,0,14,2026-08-15
SKU02743,122,49,12,0,14,2026-08-15
SKU02744,56,78,34,0,14,2026-08-15
SKU02745,66,38,15,0,14,2026-08-15
SKU02746,197,94,36,0,14,2026-08-15
SKU02747,236,1027,362,0,14,2026-08-15
SKU02748,100,109,45,0,14,2026-08-15
SKU02751,192,106,33,0,14,2026-08-15
SKU02752,491,350,146,0,14,2026-08-15
SKU02753,391,160,38,0,14,2026-08-15
SKU02754,268,145,40,0,14,2026-08-15
SKU02755,36,23,10,0,14,2026-08-15
SKU02756,86,196,55,0,14,2026-08-15
SKU02757,380,160,59,0,14,2026-08-15
SKU02758,495,259,79,0,14,2026-08-15
SKU02759,93,90,28,0,14,2026-08-15
SKU02761,316,153,46,0,14,2026-08-15
SKU02763,151,90,24,0,14,2026-08-15
SKU02764,75,61,25,0,14,2026-08-15
SKU02765,172,61,23,0,14,2026-08-15
SKU02766,383,172,48,0,14,2026-08-15
SKU02767,289,150,58,0,14,2026-08-15
SKU02768,4583,1146,392,0,14,2026-08-15
SKU02769,173,84,30,0,14,2026-08-15
SKU02770,35,83,22,0,14,2026-08-15
SKU02771,134,163,70,0,14,2026-08-15
SKU02772,217,79,35,0,14,2026-08-15
SKU02773,186,180,65,0,14,2026-08-15
SKU02774,388,145,62,0,14,2026-08-15
SKU02775,141,193,49,0,14,2026-08-15
SKU02776,21,650,250,0,14,2026-08-15
SKU02777,213,189,87,0,14,2026-08-15
SKU02778,368,225,80,0,14,2026-08-15
SKU02779,114,168,64,0,14,2026-08-15
SKU02780,7891,1817,654,0,14,2026-08-15
SKU02781,28,107,46,0,14,2026-08-15
SKU02782,221,226,79,0,14,2026-08-15
SKU02783,42,32,9,0,14,2026-08-15
SKU02785,380,217,63,0,14,2026-08-15
SKU02786,14,21,9,0,14,2026-08-15
SKU02787,53,108,38,0,14,2026-08-15
SKU02788,87,65,20,0,14,2026-08-15
SKU02789,355,177,67,0,14,2026-08-15
SKU02790,164,69,23,0,14,2026-08-15
SKU02791,82,66,30,0,14,2026-08-15
SKU02792,273,218,65,0,14,2026-08-15
SKU02793,160,118,48,0,14,2026-08-15
SKU02794,5277,1171,414,0,14,2026-08-15
SKU02795,204,192,73,0,14,2026-08-15
SKU02796,149,109,40,0,14,2026-08-15
SKU02797,162,81,27,0,14,2026-08-15
SKU02798,336,324,142,0,14,2026-08-15
SKU02799,332,235,86,0,14,2026-08-15
SKU02800,366,181,68,0,14,2026-08-15
SKU02801,259,215,88,0,14,2026-08-15
SKU02802,226,163,58,0,14,2026-08-15
SKU02803,452,250,106,0,14,2026-08-15
SKU02804,237,262,84,0,14,2026-08-15
SKU02805,136,136,49,0,14,2026-08-15
SKU02806,238,144,65,0,14,2026-08-15
SKU02807,457,282,101,0,14,2026-08-15
SKU02808,315,163,60,0,14,2026-08-15
SKU02809,253,185,70,0,14,2026-08-15
SKU02810,54,70,29,0,14,2026-08-15
SKU02811,491,272,81,0,14,2026-08-15
SKU02812,402,223,87,0,14,2026-08-15
SKU02813,930,412,124,0,14,2026-08-15
SKU02815,365,168,48,0,14,2026-08-15
SKU02816,294,207,80,0,14,2026-08-15
SKU02817,226,159,46,0,14,2026-08-15
SKU02818,58,65,28,0,14,2026-08-15
SKU02819,87,114,36,0,14,2026-08-15
SKU02820,100,182,60,0,14,2026-08-15
SKU02821,216,184,57,0,14,2026-08-15
SKU02822,7709,1898,642,0,14,2026-08-15
SKU02823,8,27,11,0,14,2026-08-15
SKU02824,179,106,37,0,14,2026-08-15
SKU02825,232,159,64,0,14,2026-08-15
SKU02826,214,974,276,0,14,2026-08-15
SKU02827,100,72,21,0,14,2026-08-15
SKU02828,587,248,77,0,14,2026-08-15
SKU02829,15,33,16,0,14,2026-08-15
SKU02830,162,148,63,0,14,2026-08-15
SKU02831,295,200,92,0,14,2026-08-15
SKU02832,521,246,79,0,14,2026-08-15
SKU02833,143,1018,373,0,14,2026-08-15
SKU02834,100,36,11,0,14,2026-08-15
SKU02835,169,175,66,0,14,2026-08-15
SKU02836,369,230,83,0,14,2026-08-15
SKU02837,91,140,49,0,14,2026-08-15
SKU02838,604,245,87,0,14,2026-08-15
SKU02839,53,37,16,0,14,2026-08-15
SKU02840,296,483,151,0,14,2026-08-15
SKU02841,419,192,52,0,14,2026-08-15
SKU02842,6460,1521,538,0,14,2026-08-15
SKU02843,44,37,17,0,14,2026-08-15
SKU02844,108,81,29,0,14,2026-08-15
SKU02845,260,182,65,0,14,2026-08-15
SKU02846,265,92,43,0,14,2026-08-15
SKU02847,64,50,12,0,14,2026-08-15
SKU02848,398,145,52,0,14,2026-08-15
SKU02849,168,91,25,0,14,2026-08-15
SKU02850,46,71,22,0,14,2026-08-15
SKU02851,253,93,25,0,14,2026-08-15
SKU02853,36,69,24,0,14,2026-08-15
SKU02855,246,197,62,0,14,2026-08-15
SKU02856,553,319,119,0,14,2026-08-15
SKU02857,419,244,91,0,14,2026-08-15
SKU02858,211,869,293,0,14,2026-08-15
SKU02859,168,84,29,0,14,2026-08-15
SKU02860,405,173,60,0,14,2026-08-15
SKU02861,388,161,52,0,14,2026-08-15
SKU02863,200,217,76,0,14,2026-08-15
SKU02864,22,35,17,0,14,2026-08-15
SKU02865,52,31,15,0,14,2026-08-15
SKU02866,45,47,19,0,14,2026-08-15
SKU02867,301,146,49,0,14,2026-08-15
SKU02868,141,96,42,0,14,2026-08-15
SKU02869,50,79,28,0,14,2026-08-15
SKU02870,1,45,18,0,14,2026-08-15
SKU02871,8264,1872,670,0,14,2026-08-15
SKU02872,121,146,40,0,14,2026-08-15
SKU02873,21,78,18,0,14,2026-08-15
SKU02874,102,159,61,0,14,2026-08-15
SKU02875,68,28,7,0,14,2026-08-15
SKU02876,317,139,52,0,14,2026-08-15
SKU02877,354,257,85,0,14,2026-08-15
SKU02878,306,128,45,0,14,2026-08-15
SKU02879,142,57,13,0,14,2026-08-15
SKU02880,79,185,66,0,14,2026-08-15
SKU02881,183,63,29,0,14,2026-08-15
SKU02882,378,235,83,0,14,2026-08-15
SKU02883,185,144,37,0,14,2026-08-15
SKU02884,270,316,136,0,14,2026-08-15
SKU02885,117,50,18,0,14,2026-08-15
SKU02886,66,87,30,0,14,2026-08-15
SKU02887,67,97,44,0,14,2026-08-15
SKU02888,529,301,115,0,14,2026-08-15
SKU02889,64,55,14,0,14,2026-08-15
SKU02890,376,170,62,0,14,2026-08-15
SKU02891,145,52,24,0,14,2026-08-15
SKU02892,0,1010,367,0,14,2026-08-15
SKU02893,77,121,34,0,14,2026-08-15
SKU02894,187,98,39,0,14,2026-08-15
SKU02895,7,93,46,0,14,2026-08-15
SKU02896,174,149,50,0,14,2026-08-15
SKU02898,51,878,333,0,14,2026-08-15
SKU02900,93,33,9,0,14,2026-08-15
SKU02901,139,101,44,0,14,2026-08-15
SKU02902,227,85,18,0,14,2026-08-15
SKU02904,59,31,9,0,14,2026-08-15
SKU02905,282,227,91,0,14,2026-08-15
SKU02906,357,165,45,0,14,2026-08-15
SKU02907,5528,1320,467,0,14,2026-08-15
SKU02908,85,139,49,0,14,2026-08-15
SKU02909,154,127,49,0,14,2026-08-15
SKU02910,198,104,42,0,14,2026-08-15
SKU02911,352,237,88,0,14,2026-08-15
SKU02912,225,149,44,0,14,2026-08-15
SKU02913,6,60,22,0,14,2026-08-15
SKU02915,5779,1396,424,0,14,2026-08-15
SKU02916,163,132,58,0,14,2026-08-15
SKU02917,125,164,52,0,14,2026-08-15
SKU02918,541,297,91,0,14,2026-08-15
SKU02919,186,78,20,0,14,2026-08-15
SKU02920,143,90,24,0,14,2026-08-15
SKU02921,229,215,85,0,14,2026-08-15
SKU02922,112,154,62,0,14,2026-08-15
SKU02923,146,914,318,0,14,2026-08-15
SKU02924,274,261,98,0,14,2026-08-15
SKU02925,343,128,48,0,14,2026-08-15
SKU02926,87,112,42,0,14,2026-08-15
SKU02927,735,396,149,0,14,2026-08-15
SKU02929,463,251,86,0,14,2026-08-15
SKU02930,0,522,202,0,14,2026-08-15
SKU02931,249,194,57,0,14,2026-08-15
SKU02932,185,90,31,0,14,2026-08-15
SKU02933,17,43,12,0,14,2026-08-15
SKU02934,170,91,28,0,14,2026-08-15
SKU02935,316,151,48,0,14,2026-08-15
SKU02936,191,95,31,0,14,2026-08-15
SKU02937,465,226,73,0,14,2026-08-15
SKU02938,8249,1819,676,0,14,2026-08-15
SKU02939,18,21,6,0,14,2026-08-15
SKU02940,283,146,52,0,14,2026-08-15
SKU02941,55,22,7,0,14,2026-08-15
SKU02942,375,225,83,0,14,2026-08-15
SKU02943,231,226,83,0,14,2026-08-15
SKU02944,343,173,43,0,14,2026-08-15
SKU02945,141,54,17,0,14,2026-08-15
SKU02946,4371,930,355,0,14,2026-08-15
SKU02947,21,27,9,0,14,2026-08-15
SKU02948,108,122,58,0,14,2026-08-15
SKU02949,238,176,66,0,14,2026-08-15
SKU02950,0,851,248,0,14,2026-08-15
SKU02951,98,74,32,0,14,2026-08-15
SKU02953,354,231,101,0,14,2026-08-15
SKU02954,10,752,256,0,14,2026-08-15
SKU02955,100,77,19,0,14,2026-08-15
SKU02956,324,156,59,0,14,2026-08-15
SKU02957,311,241,78,0,14,2026-08-15
SKU02959,65,100,26,0,14,2026-08-15
SKU02960,100,44,19,0,14,2026-08-15
SKU02961,234,137,57,0,14,2026-08-15
SKU02962,251,98,29,0,14,2026-08-15
SKU02963,165,243,74,0,14,2026-08-15
SKU02964,5389,1299,466,0,14,2026-08-15
SKU02965,283,153,51,0,14,2026-08-15
SKU02966,74,39,9,0,14,2026-08-15
SKU02967,421,230,71,0,14,2026-08-15
SKU02968,90,86,22,0,14,2026-08-15
SKU02969,310,165,72,0,14,2026-08-15
SKU02970,354,246,70,0,14,2026-08-15
SKU02971,351,237,73,0,14,2026-08-15
SKU02972,177,98,48,0,14,2026-08-15
SKU02973,30,37,7,0,14,2026-08-15
SKU02974,233,111,28,0,14,2026-08-15
SKU02976,129,86,37,0,14,2026-08-15
SKU02977,237,146,59,0,14,2026-08-15
SKU02978,35,31,10,0,14,2026-08-15
SKU02980,234,82,31,0,14,2026-08-15
SKU02981,250,163,53,0,14,2026-08-15
SKU02982,103,119,54,0,14,2026-08-15
SKU02983,146,882,271,0,14,2026-08-15
SKU02984,54,61,25,0,14,2026-08-15
SKU02986,267,168,72,0,14,2026-08-15
SKU02987,346,187,57,0,14,2026-08-15
SKU02988,688,388,143,0,14,2026-08-15
SKU02989,162,125,45,0,14,2026-08-15
SKU02990,93,160,48,0,14,2026-08-15
SKU02991,230,99,35,0,14,2026-08-15
SKU02992,37,20,7,0,14,2026-08-15
SKU02994,80,74,18,0,14,2026-08-15
SKU02995,159,60,19,0,14,2026-08-15
SKU02996,112,112,50,0,14,2026-08-15
SKU02997,6620,1434,509,0,14,2026-08-15
SKU02999,5152,1225,431,0,14,2026-08-15
SKU03000,45,26,12,0,14,2026-08-15
SKU03001,102,77,22,0,14,2026-08-15
SKU03002,193,158,40,0,14,2026-08-15
SKU03003,321,152,44,0,14,2026-08-15
SKU03004,279,249,104,0,14,2026-08-15
SKU03005,7094,1558,546,0,14,2026-08-15
SKU03006,173,64,20,0,14,2026-08-15
SKU03007,226,100,40,0,14,2026-08-15
SKU03009,405,278,94,0,14,2026-08-15
SKU03010,294,129,37,0,14,2026-08-15
SKU03011,198,80,28,0,14,2026-08-15
SKU03012,10,93,38,0,14,2026-08-15
SKU03013,215,139,56,0,14,2026-08-15
SKU03014,5426,1271,425,0,14,2026-08-15
SKU03015,395,213,79,0,14,2026-08-15
SKU03016,5,45,18,0,14,2026-08-15
SKU03017,194,194,85,0,14,2026-08-15
SKU03018,93,75,20,0,14,2026-08-15
SKU03020,497,237,94,0,14,2026-08-15
SKU03021,252,146,41,0,14,2026-08-15
SKU03022,532,307,102,0,14,2026-08-15
SKU03023,178,96,29,0,14,2026-08-15
SKU03024,132,48,13,0,14,2026-08-15
SKU03025,192,166,64,0,14,2026-08-15
SKU03026,200,147,47,0,14,2026-08-15
SKU03027,226,202,90,0,14,2026-08-15
SKU03028,56,77,29,0,14,2026-08-15
SKU03029,670,361,125,0,14,2026-08-15
SKU03030,56,934,310,0,14,2026-08-15
SKU03031,8024,1771,648,0,14,2026-08-15
SKU03032,309,167,48,0,14,2026-08-15
SKU03033,165,87,39,0,14,2026-08-15
SKU03035,104,36,11,0,14,2026-08-15
SKU03036,6860,1517,508,0,14,2026-08-15
SKU03037,158,72,18,0,14,2026-08-15
SKU03038,135,78,21,0,14,2026-08-15
SKU03040,413,156,44,0,14,2026-08-15
SKU03041,168,61,28,0,14,2026-08-15
SKU03042,194,99,44,0,14,2026-08-15
SKU03043,5107,1235,420,0,14,2026-08-15
SKU03045,31,100,50,0,14,2026-08-15
SKU03046,160,115,44,0,14,2026-08-15
SKU03048,106,102,29,0,14,2026-08-15
SKU03049,148,100,42,0,14,2026-08-15
SKU03050,48,65,20,0,14,2026-08-15
SKU03051,313,159,54,0,14,2026-08-15
SKU03052,555,269,83,0,14,2026-08-15
SKU03053,31,694,238,0,14,2026-08-15
SKU03054,585,509,163,0,14,2026-08-15
SKU03055,118,82,30,0,14,2026-08-15
SKU03056,188,154,45,0,14,2026-08-15
SKU03057,253,1149,365,0,14,2026-08-15
SKU03058,8412,1863,654,0,14,2026-08-15
SKU03059,70,60,22,0,14,2026-08-15
SKU03060,157,127,60,0,14,2026-08-15
SKU03061,98,136,33,0,14,2026-08-15
SKU03062,545,312,91,0,14,2026-08-15
SKU03063,4,555,179,0,14,2026-08-15
SKU03065,166,183,70,0,14,2026-08-15
SKU03066,507,229,76,0,14,2026-08-15
SKU03067,129,80,27,0,14,2026-08-15
SKU03068,284,152,51,0,14,2026-08-15
SKU03069,402,197,63,0,14,2026-08-15
SKU03070,205,99,25,0,14,2026-08-15
SKU03071,1,62,19,0,14,2026-08-15
SKU03072,56,49,15,0,14,2026-08-15
SKU03073,6327,1363,535,0,14,2026-08-15
SKU03075,132,79,27,0,14,2026-08-15
SKU03076,48,87,22,0,14,2026-08-15
SKU03077,56,47,17,0,14,2026-08-15
SKU03078,275,216,82,0,14,2026-08-15
SKU03080,315,173,63,0,14,2026-08-15
SKU03081,179,193,77,0,14,2026-08-15
SKU03082,210,83,32,0,14,2026-08-15
SKU03083,448,225,85,0,14,2026-08-15
SKU03084,352,144,38,0,14,2026-08-15
SKU03085,42,75,25,0,14,2026-08-15
SKU03086,197,151,52,0,14,2026-08-15
SKU03087,236,128,54,0,14,2026-08-15
SKU03088,114,986,407,0,14,2026-08-15
SKU03089,7782,1745,589,0,14,2026-08-15
SKU03090,7415,1695,630,0,14,2026-08-15
SKU03091,194,146,49,0,14,2026-08-15
SKU03092,78,34,14,0,14,2026-08-15
SKU03093,307,128,45,0,14,2026-08-15
SKU03094,12,53,22,0,14,2026-08-15
SKU03095,174,140,60,0,14,2026-08-15
SKU03096,292,231,93,0,14,2026-08-15
SKU03097,393,410,154,0,14,2026-08-15
SKU03098,3,67,14,0,14,2026-08-15
SKU03099,187,168,55,0,14,2026-08-15
SKU03100,420,238,74,0,14,2026-08-15
SKU03101,296,287,113,0,14,2026-08-15
SKU03102,74,50,20,0,14,2026-08-15
SKU03103,223,77,24,0,14,2026-08-15
SKU03104,172,61,27,0,14,2026-08-15
SKU03105,7376,1621,529,0,14,2026-08-15
SKU03106,261,208,77,0,14,2026-08-15
SKU03107,207,139,32,0,14,2026-08-15
SKU03108,4577,982,334,0,14,2026-08-15
SKU03109,70,115,35,0,14,2026-08-15
SKU03110,0,20,5,0,14,2026-08-15
SKU03111,576,326,140,0,14,2026-08-15
SKU03112,859,397,131,0,14,2026-08-15
SKU03113,75,38,19,0,14,2026-08-15
SKU03114,50,45,15,0,14,2026-08-15
SKU03115,9759,2073,745,0,14,2026-08-15
SKU03116,12,84,41,0,14,2026-08-15
SKU03117,99,163,52,0,14,2026-08-15
SKU03118,171,77,35,0,14,2026-08-15
SKU03119,366,134,47,0,14,2026-08-15
SKU03120,7,37,17,0,14,2026-08-15
SKU03121,259,88,42,0,14,2026-08-15
SKU03122,106,161,39,0,14,2026-08-15
SKU03123,247,96,42,0,14,2026-08-15
SKU03124,227,220,56,0,14,2026-08-15
SKU03125,331,223,76,0,14,2026-08-15
SKU03126,18,75,25,0,14,2026-08-15
SKU03127,41,50,15,0,14,2026-08-15
SKU03128,69,89,21,0,14,2026-08-15
SKU03129,504,182,73,0,14,2026-08-15
SKU03130,387,181,62,0,14,2026-08-15
SKU03131,69,77,31,0,14,2026-08-15
SKU03132,237,172,65,0,14,2026-08-15
SKU03133,199,164,44,0,14,2026-08-15
SKU03134,170,125,44,0,14,2026-08-15
SKU03135,151,93,34,0,14,2026-08-15
SKU03136,166,153,64,0,14,2026-08-15
SKU03137,309,228,77,0,14,2026-08-15
SKU03138,203,83,23,0,14,2026-08-15
SKU03139,7277,1566,580,0,14,2026-08-15
SKU03140,229,177,72,0,14,2026-08-15
SKU03143,190,134,45,0,14,2026-08-15
SKU03144,267,118,44,0,14,2026-08-15
SKU03146,343,157,67,0,14,2026-08-15
SKU03147,303,154,44,0,14,2026-08-15
SKU03148,47,52,16,0,14,2026-08-15
SKU03149,133,112,38,0,14,2026-08-15
SKU03150,7072,1556,527,0,14,2026-08-15
SKU03152,5165,1376,501,0,14,2026-08-15
SKU03153,4,20,8,0,14,2026-08-15
SKU03154,170,207,78,0,14,2026-08-15
SKU03155,130,56,15,0,14,2026-08-15
SKU03156,608,312,131,0,14,2026-08-15
SKU03159,136,122,41,0,14,2026-08-15
SKU03160,41,65,21,0,14,2026-08-15
SKU03161,145,181,48,0,14,2026-08-15
SKU03162,216,100,40,0,14,2026-08-15
SKU03163,83,102,32,0,14,2026-08-15
SKU03164,345,211,84,0,14,2026-08-15
SKU03165,179,66,20,0,14,2026-08-15
SKU03166,234,102,39,0,14,2026-08-15
SKU03167,159,60,17,0,14,2026-08-15
SKU03168,616,285,109,0,14,2026-08-15
SKU03169,27,39,15,0,14,2026-08-15
SKU03170,71,91,45,0,14,2026-08-15
SKU03171,70,1111,415,0,14,2026-08-15
SKU03172,600,283,94,0,14,2026-08-15
SKU03173,5479,1195,405,0,14,2026-08-15
SKU03174,117,57,23,0,14,2026-08-15
SKU03175,25,66,30,0,14,2026-08-15
SKU03177,5510,1279,468,0,14,2026-08-15
SKU03178,169,62,15,0,14,2026-08-15
SKU03179,5814,1353,521,0,14,2026-08-15
SKU03180,256,134,47,0,14,2026-08-15
SKU03181,7,65,17,0,14,2026-08-15
SKU03182,354,175,63,0,14,2026-08-15
SKU03183,47,65,32,0,14,2026-08-15
SKU03184,335,233,81,0,14,2026-08-15
SKU03185,254,137,44,0,14,2026-08-15
SKU03186,228,194,82,0,14,2026-08-15
SKU03187,279,94,31,0,14,2026-08-15
SKU03188,254,95,28,0,14,2026-08-15
SKU03189,88,44,16,0,14,2026-08-15
SKU03190,423,292,90,0,14,2026-08-15
SKU03192,5974,1336,469,0,14,2026-08-15
SKU03193,281,197,71,0,14,2026-08-15
SKU03194,217,101,31,0,14,2026-08-15
SKU03196,76,31,14,0,14,2026-08-15
SKU03197,274,216,79,0,14,2026-08-15
SKU03198,27,61,18,0,14,2026-08-15
SKU03199,0,1207,398,0,14,2026-08-15
SKU03200,325,160,53,0,14,2026-08-15
SKU03201,94,116,32,0,14,2026-08-15
SKU03202,325,193,71,0,14,2026-08-15
SKU03203,162,143,43,0,14,2026-08-15
SKU03204,183,201,90,0,14,2026-08-15
SKU03205,44,129,37,0,14,2026-08-15
SKU03206,242,266,101,0,14,2026-08-15
SKU03207,125,120,34,0,14,2026-08-15
SKU03208,600,253,85,0,14,2026-08-15
SKU03209,190,76,28,0,14,2026-08-15
SKU03210,5438,1187,475,0,14,2026-08-15
SKU03211,154,105,28,0,14,2026-08-15
SKU03212,146,72,30,0,14,2026-08-15
SKU03213,179,201,79,0,14,2026-08-15
SKU03214,313,196,64,0,14,2026-08-15
SKU03215,300,155,60,0,14,2026-08-15
SKU03216,122,72,28,0,14,2026-08-15
SKU03218,129,154,58,0,14,2026-08-15
SKU03219,11,24,9,0,14,2026-08-15
SKU03220,5440,1308,431,0,14,2026-08-15
SKU03221,99,48,18,0,14,2026-08-15
SKU03222,522,350,141,0,14,2026-08-15
SKU03223,323,230,92,0,14,2026-08-15
SKU03224,14,25,7,0,14,2026-08-15
SKU03227,253,290,105,0,14,2026-08-15
SKU03228,270,122,44,0,14,2026-08-15
SKU03229,231,190,62,0,14,2026-08-15
SKU03231,219,141,39,0,14,2026-08-15
SKU03232,41,69,23,0,14,2026-08-15
SKU03233,304,299,98,0,14,2026-08-15
SKU03234,364,227,77,0,14,2026-08-15
SKU03235,7099,1629,527,0,14,2026-08-15
SKU03236,130,216,83,0,14,2026-08-15
SKU03237,202,258,83,0,14,2026-08-15
SKU03238,159,129,42,0,14,2026-08-15
SKU03239,147,220,65,0,14,2026-08-15
SKU03240,351,213,73,0,14,2026-08-15
SKU03241,281,227,73,0,14,2026-08-15
SKU03242,271,108,46,0,14,2026-08-15
SKU03243,10,64,24,0,14,2026-08-15
SKU03244,2,43,9,0,14,2026-08-15
SKU03245,68,66,13,0,14,2026-08-15
SKU03246,64,38,14,0,14,2026-08-15
SKU03247,125,119,46,0,14,2026-08-15
SKU03248,493,266,88,0,14,2026-08-15
SKU03249,117,128,50,0,14,2026-08-15
SKU03250,194,168,46,0,14,2026-08-15
SKU03251,4674,1086,350,0,14,2026-08-15
SKU03252,139,53,19,0,14,2026-08-15
SKU03254,7464,1654,599,0,14,2026-08-15
SKU03255,436,196,77,0,14,2026-08-15
SKU03256,114,41,16,0,14,2026-08-15
SKU03257,8338,1752,666,0,14,2026-08-15
SKU03258,8,45,11,0,14,2026-08-15
SKU03259,103,914,286,0,14,2026-08-15
SKU03260,52,33,16,0,14,2026-08-15
SKU03261,143,187,68,0,14,2026-08-15
SKU03262,160,192,52,0,14,2026-08-15
SKU03263,156,145,49,0,14,2026-08-15
SKU03264,234,92,37,0,14,2026-08-15
SKU03265,70,115,38,0,14,2026-08-15
SKU03266,7895,1685,666,0,14,2026-08-15
SKU03267,328,178,82,0,14,2026-08-15
SKU03268,145,77,27,0,14,2026-08-15
SKU03269,68,86,22,0,14,2026-08-15
SKU03270,42,130,32,0,14,2026-08-15
SKU03271,407,249,107,0,14,2026-08-15
SKU03273,284,108,27,0,14,2026-08-15
SKU03274,164,1015,359,0,14,2026-08-15
SKU03275,188,158,54,0,14,2026-08-15
SKU03276,230,110,43,0,14,2026-08-15
SKU03277,4910,1123,393,0,14,2026-08-15
SKU03278,17,24,10,0,14,2026-08-15
SKU03279,244,166,57,0,14,2026-08-15
SKU03281,423,286,88,0,14,2026-08-15
SKU03282,45,27,13,0,14,2026-08-15
SKU03283,269,165,45,0,14,2026-08-15
SKU03284,3557,839,327,0,14,2026-08-15
SKU03285,188,81,22,0,14,2026-08-15
SKU03286,3833,938,311,0,14,2026-08-15
SKU03287,295,138,38,0,14,2026-08-15
SKU03288,91,56,14,0,14,2026-08-15
SKU03290,196,185,75,0,14,2026-08-15
SKU03291,3880,852,315,0,14,2026-08-15
SKU03292,369,887,345,0,14,2026-08-15
SKU03294,347,169,69,0,14,2026-08-15
SKU03295,4460,993,352,0,14,2026-08-15
SKU03297,385,176,74,0,14,2026-08-15
SKU03298,447,196,63,0,14,2026-08-15
SKU03299,189,109,47,0,14,2026-08-15
SKU03300,251,138,56,0,14,2026-08-15
SKU03301,230,146,54,0,14,2026-08-15
SKU03302,640,395,158,0,14,2026-08-15
SKU03303,259,95,45,0,14,2026-08-15
SKU03304,169,116,49,0,14,2026-08-15
SKU03305,137,103,29,0,14,2026-08-15
SKU03306,293,152,56,0,14,2026-08-15
SKU03307,85,121,43,0,14,2026-08-15
SKU03308,174,150,55,0,14,2026-08-15
SKU03309,99,119,52,0,14,2026-08-15
SKU03310,234,80,32,0,14,2026-08-15
SKU03311,6242,1439,532,0,14,2026-08-15
SKU03312,337,194,70,0,14,2026-08-15
SKU03313,526,348,105,0,14,2026-08-15
SKU03314,748,346,121,0,14,2026-08-15
SKU03315,175,65,26,0,14,2026-08-15
SKU03316,1,34,15,0,14,2026-08-15
SKU03317,187,100,41,0,14,2026-08-15
SKU03318,345,167,66,0,14,2026-08-15
SKU03319,62,33,12,0,14,2026-08-15
SKU03320,5726,1258,432,0,14,2026-08-15
SKU03321,201,163,57,0,14,2026-08-15
SKU03322,199,124,43,0,14,2026-08-15
SKU03323,151,1033,304,0,14,2026-08-15
SKU03324,96,139,43,0,14,2026-08-15
SKU03325,191,109,49,0,14,2026-08-15
SKU03326,15,46,18,0,14,2026-08-15
SKU03327,354,154,53,0,14,2026-08-15
SKU03328,279,144,56,0,14,2026-08-15
SKU03329,263,190,75,0,14,2026-08-15
SKU03330,93,51,25,0,14,2026-08-15
SKU03332,423,226,80,0,14,2026-08-15
SKU03333,27,48,17,0,14,2026-08-15
SKU03334,274,221,82,0,14,2026-08-15
SKU03335,193,156,45,0,14,2026-08-15
SKU03337,357,134,42,0,14,2026-08-15
SKU03338,289,276,107,0,14,2026-08-15
SKU03339,157,71,28,0,14,2026-08-15
SKU03340,14,27,12,0,14,2026-08-15
SKU03341,187,100,28,0,14,2026-08-15
SKU03342,299,121,39,0,14,2026-08-15
SKU03343,136,68,26,0,14,2026-08-15
SKU03346,231,96,48,0,14,2026-08-15
SKU03347,5452,1308,484,0,14,2026-08-15
SKU03348,214,232,93,0,14,2026-08-15
SKU03349,6948,1539,583,0,14,2026-08-15
SKU03350,30,22,11,0,14,2026-08-15
SKU03351,12,24,10,0,14,2026-08-15
SKU03352,90,39,16,0,14,2026-08-15
SKU03353,1,1077,405,0,14,2026-08-15
SKU03356,132,147,45,0,14,2026-08-15
SKU03357,94,60,17,0,14,2026-08-15
SKU03358,79,66,22,0,14,2026-08-15
SKU03359,170,112,41,0,14,2026-08-15
SKU03360,91,38,11,0,14,2026-08-15
SKU03361,31,45,18,0,14,2026-08-15
SKU03362,157,139,43,0,14,2026-08-15
SKU03363,343,253,90,0,14,2026-08-15
SKU03365,255,106,33,0,14,2026-08-15
SKU03367,189,98,36,0,14,2026-08-15
SKU03368,212,78,22,0,14,2026-08-15
SKU03369,126,122,39,0,14,2026-08-15
SKU03370,316,145,49,0,14,2026-08-15
SKU03371,27,38,15,0,14,2026-08-15
SKU03372,110,41,11,0,14,2026-08-15
SKU03373,133,151,50,0,14,2026-08-15
SKU03374,63,85,41,0,14,2026-08-15
SKU03375,7074,1634,627,0,14,2026-08-15
SKU03376,5352,1185,399,0,14,2026-08-15
SKU03377,52,40,12,0,14,2026-08-15
SKU03378,91,138,53,0,14,2026-08-15
